,index,0,Source,Name,P-value,P-adjust,VIP_scaled
1065,R-HSA-72172,1.4535737631472534,Transcriptomics,mRNA Splicing,0.374,0.8777425373134329,0.3968743314022434
1066,R-HSA-2022870,1.6974292382914382,Proteomics,Chondroitin sulfate biosynthesis,0.2653,0.8777425373134329,0.3966764160895973
1067,R-HSA-5387390,1.6973086186319404,Proteomics,Hh mutants abrogate ligand secretion,0.5551,0.8777425373134329,0.39641326144320477
1068,R-HSA-9020956,1.4531407005164008,Transcriptomics,Interleukin-27 signaling,0.2458,0.8777425373134329,0.3957503613657379
1069,R-HSA-182971,1.6968689645391424,Proteomics,EGFR downregulation,0.5166,0.8777425373134329,0.3954540727188546
1070,R-HSA-2122947,1.6962112098557827,Proteomics,NOTCH1 Intracellular Domain Regulates Transcription,0.5294,0.8777425373134329,0.3940190562229271
1071,R-HSA-162587,1.6961951286987755,Proteomics,HIV Life Cycle,0.4684,0.8777425373134329,0.3939839721313005
1072,R-HSA-8978868,1.4522913875353487,Transcriptomics,Fatty acid metabolism,0.2394,0.8777425373134329,0.39354605585815294
1073,R-HSA-2644605,1.4521840080879498,Transcriptomics,FBXW7 Mutants and NOTCH1 in Cancer,0.4751,0.8777425373134329,0.3932673634178117
1074,R-HSA-2644607,1.4521840080879498,Transcriptomics,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,0.4751,0.8777425373134329,0.3932673634178117
1075,R-HSA-9637690,1.6957500448390184,Proteomics,Response of Mtb to phagocytosis,0.49,0.8777425373134329,0.39301293734130827
1076,R-HSA-112314,1.4520610804272667,Transcriptomics,Neurotransmitter receptors and postsynaptic signal transmission,0.437,0.8777425373134329,0.3929483171704052
1077,R-HSA-195399,1.6956785215492682,Proteomics,VEGF binds to VEGFR leading to receptor dimerization,0.1881,0.8777425373134329,0.3928568957300039
1078,R-HSA-194313,1.6956785215492682,Proteomics,VEGF ligand-receptor interactions,0.1881,0.8777425373134329,0.3928568957300039
1079,R-HSA-193704,1.695607428139242,Proteomics,p75 NTR receptor-mediated signalling,0.4972,0.8777425373134329,0.39270179198278554
1080,R-HSA-69183,1.451876691153107,Transcriptomics,Processive synthesis on the lagging strand,0.1632,0.8777425373134329,0.39246975355294295
1081,R-HSA-168643,1.4517955671228893,Transcriptomics,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.149,0.8777425373134329,0.3922592043789685
1082,R-HSA-9664417,1.6950267245342847,Proteomics,Leishmania phagocytosis,0.5475,0.8777425373134329,0.39143487701670476
1083,R-HSA-9664407,1.6950267245342847,Proteomics,Parasite infection,0.5475,0.8777425373134329,0.39143487701670476
1084,R-HSA-9664422,1.6950267245342847,Proteomics,FCGR3A-mediated phagocytosis,0.5475,0.8777425373134329,0.39143487701670476
1085,R-HSA-166058,1.4508194970718737,Transcriptomics,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,0.2069,0.8777425373134329,0.38972591378145865
1086,R-HSA-181438,1.4508194970718737,Transcriptomics,Toll Like Receptor 2 (TLR2) Cascade,0.2069,0.8777425373134329,0.38972591378145865
1087,R-HSA-168188,1.4508194970718737,Transcriptomics,Toll Like Receptor TLR6:TLR2 Cascade,0.2069,0.8777425373134329,0.38972591378145865
1088,R-HSA-168179,1.4508194970718737,Transcriptomics,Toll Like Receptor TLR1:TLR2 Cascade,0.2069,0.8777425373134329,0.38972591378145865
1089,R-HSA-162582,1.6940749122030936,Proteomics,Signal Transduction,0.5383,0.8777425373134329,0.3893583180337876
1090,R-HSA-2454202,1.6940324219654288,Proteomics,Fc epsilon receptor (FCERI) signaling,0.5377,0.8777425373134329,0.3892656175277974
1091,R-HSA-3371453,1.693155707845377,Proteomics,Regulation of HSF1-mediated heat shock response,0.4765,0.8777425373134329,0.38735289952469515
1092,R-HSA-162710,1.4496418689976849,Transcriptomics,Synthesis of glycosylphosphatidylinositol (GPI),0.4703,0.8777425373134329,0.386669499823667
1093,R-HSA-937072,1.6925034163573334,Proteomics,TRAF6-mediated induction of TAK1 complex within TLR4 complex,0.5129,0.8777425373134329,0.3859298020247056
1094,R-HSA-975163,1.6925034163573318,Proteomics,IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,0.5129,0.8777425373134329,0.38592980202470223
1095,R-HSA-2025928,1.6919748592577564,Proteomics,Calcineurin activates NFAT,0.3693,0.8777425373134329,0.3847766545426408
1096,R-HSA-1362277,1.4486640614108037,Transcriptomics,Transcription of E2F targets under negative control by DREAM complex,0.2388,0.8777425373134329,0.3841316996284427
1097,R-HSA-6804759,1.6915202139071426,Proteomics,Regulation of TP53 Activity through Association with Co-factors,0.4733,0.8777425373134329,0.3837847595483019
1098,R-HSA-448424,1.6913977374298166,Proteomics,Interleukin-17 signaling,0.3781,0.8777425373134329,0.38351755390192294
1099,R-HSA-109581,1.6906957057561562,Proteomics,Apoptosis,0.4038,0.8777425373134329,0.38198593876051434
1100,R-HSA-8866654,1.6906922508827416,Proteomics,E3 ubiquitin ligases ubiquitinate target proteins,0.5243,0.8777425373134329,0.3819784012994109
1101,R-HSA-5675221,1.6899595491587898,Proteomics,Negative regulation of MAPK pathway,0.515,0.8777425373134329,0.3803798736308663
1102,R-HSA-1852241,1.689443860195227,Proteomics,Organelle biogenesis and maintenance,0.4216,0.8777425373134329,0.37925480042621756
1103,R-HSA-9013973,1.689352292202168,Proteomics,TICAM1-dependent activation of IRF3/IRF7,0.5079,0.8777425373134329,0.3790550274958789
1104,R-HSA-3134975,1.689352292202168,Proteomics,Regulation of innate immune responses to cytosolic DNA,0.5079,0.8777425373134329,0.3790550274958789
1105,R-HSA-187577,1.6892289831584926,Proteomics,SCF(Skp2)-mediated degradation of p27/p21,0.5234,0.8777425373134329,0.37878600544822516
1106,R-HSA-1640170,1.688363234606783,Proteomics,Cell Cycle,0.4852,0.8777425373134329,0.3768972109105978
1107,R-HSA-109606,1.6883560067632346,Proteomics,Intrinsic Pathway for Apoptosis,0.5132,0.8777425373134329,0.37688144200011453
1108,R-HSA-204998,1.688118738329259,Proteomics,"Cell death signalling via NRAGE, NRIF and NADE",0.4895,0.8777425373134329,0.376363795945542
1109,R-HSA-6802948,1.6870945339279124,Proteomics,Signaling by high-kinase activity BRAF mutants,0.5208,0.8777425373134329,0.37412929994221944
1110,R-HSA-72203,1.4447959692645358,Transcriptomics,Processing of Capped Intron-Containing Pre-mRNA,0.4125,0.8777425373134329,0.3740924596638038
1111,R-HSA-1295596,1.6869423053981667,Proteomics,Spry regulation of FGF signaling,0.4894,0.8777425373134329,0.37379718455503574
1112,R-HSA-9034793,1.6860594047033433,Proteomics,Activated NTRK3 signals through PLCG1,0.2772,0.8777425373134329,0.3718709693666224
1113,R-HSA-9013419,1.4437682473397513,Transcriptomics,RHOT2 GTPase cycle,0.2905,0.8777425373134329,0.3714251118784655
1114,R-HSA-9715370,1.4437682473397513,Transcriptomics,Miro GTPase Cycle,0.2905,0.8777425373134329,0.3714251118784655
1115,R-HSA-168179,1.6854526978454483,Proteomics,Toll Like Receptor TLR1:TLR2 Cascade,0.4936,0.8777425373134329,0.3705473233762593
1116,R-HSA-181438,1.6854526978454483,Proteomics,Toll Like Receptor 2 (TLR2) Cascade,0.4936,0.8777425373134329,0.3705473233762593
1117,R-HSA-5663084,1.6853071476302945,Proteomics,Diseases of carbohydrate metabolism,0.5356,0.8777425373134329,0.37022977799799683
1118,R-HSA-937041,1.6845876677899194,Proteomics,IKK complex recruitment mediated by RIP1,0.5242,0.8777425373134329,0.36866009637421593
1119,R-HSA-168927,1.6833683341225365,Proteomics,"TICAM1, RIP1-mediated IKK complex recruitment",0.5291,0.8777425373134329,0.3659998888971719
1120,R-HSA-180585,1.683360825515931,Proteomics,Vif-mediated degradation of APOBEC3G,0.5592,0.8777425373134329,0.3659835074488705
1121,R-HSA-75815,1.683360825515931,Proteomics,Ubiquitin-dependent degradation of Cyclin D,0.5592,0.8777425373134329,0.3659835074488705
1122,R-HSA-174184,1.683360825515931,Proteomics,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,0.5592,0.8777425373134329,0.3659835074488705
1123,R-HSA-4641258,1.683360825515931,Proteomics,Degradation of DVL,0.5592,0.8777425373134329,0.3659835074488705
1124,R-HSA-174154,1.683360825515931,Proteomics,APC/C:Cdc20 mediated degradation of Securin,0.5592,0.8777425373134329,0.3659835074488705
1125,R-HSA-211733,1.683360825515931,Proteomics,Regulation of activated PAK-2p34 by proteasome mediated degradation,0.5592,0.8777425373134329,0.3659835074488705
1126,R-HSA-4641257,1.683360825515931,Proteomics,Degradation of AXIN,0.5592,0.8777425373134329,0.3659835074488705
1127,R-HSA-4608870,1.683360825515931,Proteomics,Asymmetric localization of PCP proteins,0.5592,0.8777425373134329,0.3659835074488705
1128,R-HSA-5678895,1.683360825515931,Proteomics,Defective CFTR causes cystic fibrosis,0.5592,0.8777425373134329,0.3659835074488705
1129,R-HSA-174084,1.683360825515931,Proteomics,Autodegradation of Cdh1 by Cdh1:APC/C,0.5592,0.8777425373134329,0.3659835074488705
1130,R-HSA-169911,1.683360825515931,Proteomics,Regulation of Apoptosis,0.5592,0.8777425373134329,0.3659835074488705
1131,R-HSA-179419,1.683360825515931,Proteomics,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,0.5592,0.8777425373134329,0.3659835074488705
1132,R-HSA-69017,1.683360825515931,Proteomics,CDK-mediated phosphorylation and removal of Cdc6,0.5592,0.8777425373134329,0.3659835074488705
1133,R-HSA-445144,1.6833116170099796,Proteomics,Signal transduction by L1,0.3599,0.8777425373134329,0.3658761497674026
1134,R-HSA-388841,1.6831322339930153,Proteomics,Costimulation by the CD28 family,0.5375,0.8777425373134329,0.3654847917201772
1135,R-HSA-1643713,1.6830225569355812,Proteomics,Signaling by EGFR in Cancer,0.5023,0.8777425373134329,0.3652455104339708
1136,R-HSA-5693567,1.6825483893090765,Proteomics,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.5369,0.8777425373134329,0.36421102389501747
1137,R-HSA-5693538,1.6825483893090765,Proteomics,Homology Directed Repair,0.5369,0.8777425373134329,0.36421102389501747
1138,R-HSA-418885,1.6823795025220332,Proteomics,DCC mediated attractive signaling,0.4756,0.8777425373134329,0.3638425653625546
1139,R-HSA-175474,1.6822664813319772,Proteomics,Assembly Of The HIV Virion,0.4656,0.8777425373134329,0.3635959882172711
1140,R-HSA-9705462,1.6821717871549962,Proteomics,Inactivation of CSF3 (G-CSF) signaling,0.542,0.8777425373134329,0.3633893949242489
1141,R-HSA-5684264,1.6821402692988812,Proteomics,MAP3K8 (TPL2)-dependent MAPK1/3 activation,0.5511,0.8777425373134329,0.36332063274803716
1142,R-HSA-9711123,1.6821331169782914,Proteomics,Cellular response to chemical stress,0.564,0.8777425373134329,0.36330502860520064
1143,R-HSA-5633007,1.6811586556484515,Proteomics,Regulation of TP53 Activity,0.349,0.8777425373134329,0.36117905653941307
1144,R-HSA-390471,1.6810397714030747,Proteomics,Association of TriC/CCT with target proteins during biosynthesis,0.5206,0.8777425373134329,0.36091968802781216
1145,R-HSA-446728,1.6808934615585285,Proteomics,Cell junction organization,0.3187,0.8777425373134329,0.360600485374069
1146,R-HSA-421270,1.6808934615585285,Proteomics,Cell-cell junction organization,0.3187,0.8777425373134329,0.360600485374069
1147,R-HSA-69239,1.680301719495834,Proteomics,Synthesis of DNA,0.5683,0.8777425373134329,0.35930948792048456
1148,R-HSA-5339562,1.6802923435647201,Proteomics,Uptake and actions of bacterial toxins,0.3145,0.8777425373134329,0.35928903254988276
1149,R-HSA-186712,1.6800603469899429,Proteomics,Regulation of beta-cell development,0.4633,0.8777425373134329,0.3587828880552461
1150,R-HSA-2173796,1.6793531080647337,Proteomics,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.5132,0.8777425373134329,0.357239912307733
1151,R-HSA-2173793,1.6793531080647337,Proteomics,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,0.5132,0.8777425373134329,0.357239912307733
1152,R-HSA-9658195,1.6784750209028811,Proteomics,Leishmania infection,0.4742,0.8777425373134329,0.3553241987537309
1153,R-HSA-202424,1.6778694237863965,Proteomics,Downstream TCR signaling,0.5337,0.8777425373134329,0.3540029738745667
1154,R-HSA-9678108,1.6772430062465393,Proteomics,SARS-CoV-1 Infection,0.5319,0.8777425373134329,0.3526363252960393
1155,R-HSA-8941858,1.6771598688415625,Proteomics,Regulation of RUNX3 expression and activity,0.5505,0.8777425373134329,0.35245494529132243
1156,R-HSA-162658,1.6771451582473784,Proteomics,Golgi Cisternae Pericentriolar Stack Reorganization,0.304,0.8777425373134329,0.352422851342236
1157,R-HSA-9674555,1.67660723147027,Proteomics,Signaling by CSF3 (G-CSF),0.5709,0.8777425373134329,0.3512492621329449
1158,R-HSA-195258,1.675894792135936,Proteomics,RHO GTPase Effectors,0.5588,0.8777425373134329,0.3496949407073719
1159,R-HSA-70171,1.6752775465893919,Proteomics,Glycolysis,0.4116,0.8777425373134329,0.34834830257048444
1160,R-HSA-389948,1.4347877596416356,Transcriptomics,PD-1 signaling,0.2524,0.8777425373134329,0.3481171689464808
1161,R-HSA-8849469,1.6751165223968871,Proteomics,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,0.5364,0.8777425373134329,0.3479969977780846
1162,R-HSA-111885,1.4344540752260666,Transcriptomics,Opioid Signalling,0.233,0.8777425373134329,0.347251124965706
1163,R-HSA-9020702,1.674578551568257,Proteomics,Interleukin-1 signaling,0.5046,0.8777425373134329,0.34682331246205034
1164,R-HSA-349425,1.6738831416260054,Proteomics,Autodegradation of the E3 ubiquitin ligase COP1,0.5453,0.8777425373134329,0.3453061438826253
1165,R-HSA-9668250,1.6734579639051772,Proteomics,Defective factor IX causes hemophilia B,0.1803,0.8777425373134329,0.34437853810721253
1166,R-HSA-5655253,1.6734483428199616,Proteomics,Signaling by FGFR2 in disease,0.2359,0.8777425373134329,0.3443575478864776
1167,R-HSA-5628897,1.6731028999961137,Proteomics,TP53 Regulates Metabolic Genes,0.5582,0.8777425373134329,0.3436038988997621
1168,R-HSA-5654710,1.672902154948918,Proteomics,PI-3K cascade:FGFR3,0.2183,0.8777425373134329,0.3431659355351683
1169,R-HSA-5654706,1.672902154948918,Proteomics,FRS-mediated FGFR3 signaling,0.2183,0.8777425373134329,0.3431659355351683
1170,R-HSA-162906,1.6727043475203611,Proteomics,HIV Infection,0.4938,0.8777425373134329,0.3427343811423569
1171,R-HSA-112409,1.6716786159777597,Proteomics,RAF-independent MAPK1/3 activation,0.2973,0.8777425373134329,0.3404965533909713
1172,R-HSA-210990,1.6716219864334767,Proteomics,PECAM1 interactions,0.4763,0.8777425373134329,0.34037300530798714
1173,R-HSA-2029482,1.6715420502249654,Proteomics,Regulation of actin dynamics for phagocytic cup formation,0.5731,0.8777425373134329,0.34019860932003354
1174,R-HSA-8939243,1.4315488333979907,Transcriptomics,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,0.6497,0.8777425373134329,0.3397108651258515
1175,R-HSA-72306,1.6706176331320677,Proteomics,tRNA processing,0.2727,0.8777425373134329,0.3381818182412537
1176,R-HSA-9032500,1.6701866748097896,Proteomics,Activated NTRK2 signals through FYN,0.4072,0.8777425373134329,0.3372416009882689
1177,R-HSA-4090294,1.668866423049335,Proteomics,SUMOylation of intracellular receptors,0.4429,0.8777425373134329,0.3343612215657276
1178,R-HSA-917729,1.6687922806747382,Proteomics,Endosomal Sorting Complex Required For Transport (ESCRT),0.5088,0.8777425373134329,0.33419946592447497
1179,R-HSA-9020958,1.6687371345561393,Proteomics,Interleukin-21 signaling,0.4513,0.8777425373134329,0.3340791542157516
1180,R-HSA-381753,1.429201694550149,Transcriptomics,Olfactory Signaling Pathway,0.5545,0.8777425373134329,0.33361910483866586
1181,R-HSA-5693607,1.6682930954720547,Proteomics,Processing of DNA double-strand break ends,0.5591,0.8777425373134329,0.3331103988018896
1182,R-HSA-913709,1.428880890624473,Transcriptomics,O-linked glycosylation of mucins,0.1282,0.8777425373134329,0.33278649086007545
1183,R-HSA-9678108,1.428303773420402,Transcriptomics,SARS-CoV-1 Infection,0.0862,0.8777425373134329,0.33128864182228046
1184,R-HSA-70263,1.667348262259795,Proteomics,Gluconeogenesis,0.4451,0.8777425373134329,0.3310490660895669
1185,R-HSA-173736,1.4279249033821664,Transcriptomics,Alternative complement activation,0.3123,0.8777425373134329,0.3303053231511031
1186,R-HSA-425407,1.6668864388702984,Proteomics,SLC-mediated transmembrane transport,0.2058,0.8777425373134329,0.33004151084306116
1187,R-HSA-193648,1.6663831215229528,Proteomics,NRAGE signals death through JNK,0.5236,0.8777425373134329,0.328943428663793
1188,R-HSA-5607764,1.6662412249210776,Proteomics,CLEC7A (Dectin-1) signaling,0.5483,0.8777425373134329,0.32863385433531117
1189,R-HSA-2660825,1.426879430874884,Transcriptomics,Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,0.2734,0.8777425373134329,0.3275919055332816
1190,R-HSA-2660826,1.426879430874884,Transcriptomics,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,0.2734,0.8777425373134329,0.3275919055332816
1191,R-HSA-5362798,1.665631233875057,Proteomics,Release of Hh-Np from the secreting cell,0.2768,0.8777425373134329,0.32730304326615
1192,R-HSA-983705,1.6649365113111947,Proteomics,Signaling by the B Cell Receptor (BCR),0.5756,0.8777425373134329,0.3257873743329496
1193,R-HSA-1296052,1.4260447409935546,Transcriptomics,Ca2+ activated K+ channels,0.2573,0.8777425373134329,0.32542555279455304
1194,R-HSA-9754706,1.6645364489123127,Proteomics,Atorvastatin ADME,0.3018,0.8777425373134329,0.32491456239208494
1195,R-HSA-112313,1.4257813768043412,Transcriptomics,Neurotransmitter uptake and metabolism In glial cells,0.3323,0.8777425373134329,0.3247420178130619
1196,R-HSA-210455,1.4257813768043412,Transcriptomics,Astrocytic Glutamate-Glutamine Uptake And Metabolism,0.3323,0.8777425373134329,0.3247420178130619
1197,R-HSA-2995410,1.6643556593094435,Proteomics,Nuclear Envelope (NE) Reassembly,0.4262,0.8777425373134329,0.3245201356111394
1198,R-HSA-5620912,1.42567452434108,Transcriptomics,Anchoring of the basal body to the plasma membrane,0.269,0.8777425373134329,0.32446469310648074
1199,R-HSA-168273,1.6640766506135805,Proteomics,Influenza Viral RNA Transcription and Replication,0.3744,0.8777425373134329,0.3239114252648662
1200,R-HSA-5638302,1.4251249486795756,Transcriptomics,Signaling by Overexpressed Wild-Type EGFR in Cancer,0.2211,0.8777425373134329,0.32303832534275234
1201,R-HSA-5638303,1.4251249486795756,Transcriptomics,Inhibition of Signaling by Overexpressed EGFR,0.2211,0.8777425373134329,0.32303832534275234
1202,R-HSA-212718,1.4251249486795756,Transcriptomics,EGFR interacts with phospholipase C-gamma,0.2211,0.8777425373134329,0.32303832534275234
1203,R-HSA-9708530,1.663186854302422,Proteomics,Regulation of BACH1 activity,0.5607,0.8777425373134329,0.32197016598259737
1204,R-HSA-9018677,1.4245422641493115,Transcriptomics,Biosynthesis of DHA-derived SPMs,0.2752,0.8777425373134329,0.3215260268757553
1205,R-HSA-5693606,1.6627413318546782,Proteomics,DNA Double Strand Break Response,0.5472,0.8777425373134329,0.3209981743297935
1206,R-HSA-442755,1.4240800378128742,Transcriptomics,Activation of NMDA receptors and postsynaptic events,0.3569,0.8777425373134329,0.3203263654059665
1207,R-HSA-73884,4.273717385080831,Metabolomics,Base Excision Repair,0.4154,0.8777425373134329,0.31997612196160957
1208,R-HSA-140342,1.4237544726409457,Transcriptomics,Apoptosis induced DNA fragmentation,0.3854,0.8777425373134329,0.3194813940967197
1209,R-HSA-5627123,1.661366015851967,Proteomics,RHO GTPases activate PAKs,0.4705,0.8777425373134329,0.317997661827286
1210,R-HSA-8878171,1.422709440736084,Transcriptomics,Transcriptional regulation by RUNX1,0.4818,0.8777425373134329,0.31676912001769303
1211,R-HSA-168249,1.660684090210778,Proteomics,Innate Immune System,0.5212,0.8777425373134329,0.31650991180610233
1212,R-HSA-8878159,1.6599780402730582,Proteomics,Transcriptional regulation by RUNX3,0.5418,0.8777425373134329,0.31496953006012784
1213,R-HSA-5358346,1.6598996318298458,Proteomics,Hedgehog ligand biogenesis,0.5821,0.8777425373134329,0.31479846718170784
1214,R-HSA-5696395,1.6597084335933925,Proteomics,Formation of Incision Complex in GG-NER,0.525,0.8777425373134329,0.31438133199400947
1215,R-HSA-5687128,1.659427242283872,Proteomics,MAPK6/MAPK4 signaling,0.4388,0.8777425373134329,0.31376785986240535
1216,R-HSA-2672351,1.6589149550552296,Proteomics,Stimuli-sensing channels,0.5371,0.8777425373134329,0.3126502081871638
1217,R-HSA-163560,4.257261340955647,Metabolomics,Triglyceride catabolism,0.3522,0.8777425373134329,0.3120260532610662
1218,R-HSA-8979227,4.257261340955647,Metabolomics,Triglyceride metabolism,0.3522,0.8777425373134329,0.3120260532610662
1219,R-HSA-9013407,1.658598126922548,Proteomics,RHOH GTPase cycle,0.5239,0.8777425373134329,0.31195898757213214
1220,R-HSA-9706574,1.420112292361152,Transcriptomics,RHOBTB GTPase Cycle,0.2106,0.8777425373134329,0.3100284854170226
1221,R-HSA-170670,1.4199113097215246,Transcriptomics,Adenylate cyclase inhibitory pathway,0.2068,0.8777425373134329,0.30950685540624506
1222,R-HSA-74182,1.4198465273055676,Transcriptomics,Ketone body metabolism,0.2779,0.8777425373134329,0.30933871923091927
1223,R-HSA-5673001,1.6573074517459625,Proteomics,RAF/MAP kinase cascade,0.4931,0.8777425373134329,0.3091431350724982
1224,R-HSA-8953854,1.6571663629462745,Proteomics,Metabolism of RNA,0.4917,0.8777425373134329,0.308835323117578
1225,R-HSA-5689880,1.6571478323420492,Proteomics,Ub-specific processing proteases,0.3858,0.8777425373134329,0.3087948950926387
1226,R-HSA-5625900,1.656728382710513,Proteomics,RHO GTPases activate CIT,0.4639,0.8777425373134329,0.3078797862295735
1227,R-HSA-8964038,1.4192406366232033,Transcriptomics,LDL clearance,0.678,0.8786055923473142,0.3077661915551082
1228,R-HSA-112315,1.4191078230236969,Transcriptomics,Transmission across Chemical Synapses,0.3869,0.8777425373134329,0.30742148735841546
1229,R-HSA-112043,1.4187764617770002,Transcriptomics,PLC beta mediated events,0.2393,0.8777425373134329,0.30656147292629315
1230,R-HSA-8856828,1.6553746091735797,Proteomics,Clathrin-mediated endocytosis,0.34,0.8777425373134329,0.30492627269877437
1231,R-HSA-9679506,1.6553607610758574,Proteomics,SARS-CoV Infections,0.5958,0.8777425373134329,0.3048960604491751
1232,R-HSA-166016,1.654834811176776,Proteomics,Toll Like Receptor 4 (TLR4) Cascade,0.5284,0.8777425373134329,0.3037486010690945
1233,R-HSA-5693565,1.6542639432688688,Proteomics,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.5534,0.8777425373134329,0.3025031445401373
1234,R-HSA-5368286,1.416905186755469,Transcriptomics,Mitochondrial translation initiation,0.1283,0.8777425373134329,0.30170476882757796
1235,R-HSA-5368287,1.416905186755469,Transcriptomics,Mitochondrial translation,0.1283,0.8777425373134329,0.30170476882757796
1236,R-HSA-5684996,1.6533924062000984,Proteomics,MAPK1/MAPK3 signaling,0.4954,0.8777425373134329,0.3006017212555328
1237,R-HSA-8852276,1.6532344154262943,Proteomics,The role of GTSE1 in G2/M progression after G2 checkpoint,0.4752,0.8777425373134329,0.3002570344409059
1238,R-HSA-2173791,1.652892209343979,Proteomics,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.5227,0.8777425373134329,0.2995104470192538
1239,R-HSA-2173788,1.6526207093568257,Proteomics,Downregulation of TGF-beta receptor signaling,0.4903,0.8777425373134329,0.2989181183440414
1240,R-HSA-9706377,1.65229308697724,Proteomics,FLT3 signaling by CBL mutants,0.5624,0.8777425373134329,0.29820334803372
1241,R-HSA-388396,1.6520373150804109,Proteomics,GPCR downstream signalling,0.5545,0.8777425373134329,0.297645333168254
1242,R-HSA-1059683,1.6519890550542298,Proteomics,Interleukin-6 signaling,0.4783,0.8777425373134329,0.29754004477515583
1243,R-HSA-6783310,1.6515144003325424,Proteomics,Fanconi Anemia Pathway,0.5427,0.8777425373134329,0.2965044955457499
1244,R-HSA-9014325,1.6515144003325424,Proteomics,"TICAM1,TRAF6-dependent induction of TAK1 complex",0.5427,0.8777425373134329,0.2965044955457499
1245,R-HSA-901032,1.6515144003325408,Proteomics,ER Quality Control Compartment (ERQC),0.5427,0.8777425373134329,0.29650449554574654
1246,R-HSA-3785653,1.6515144003325408,Proteomics,Myoclonic epilepsy of Lafora,0.5427,0.8777425373134329,0.29650449554574654
1247,R-HSA-3229121,1.6515144003325408,Proteomics,Glycogen storage diseases,0.5427,0.8777425373134329,0.29650449554574654
1248,R-HSA-174495,1.6515144003325408,Proteomics,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",0.5427,0.8777425373134329,0.29650449554574654
1249,R-HSA-9636383,1.6515144003325408,Proteomics,Prevention of phagosomal-lysosomal fusion,0.5427,0.8777425373134329,0.29650449554574654
1250,R-HSA-9645460,1.6515144003325408,Proteomics,Alpha-protein kinase 1 signaling pathway,0.5427,0.8777425373134329,0.29650449554574654
1251,R-HSA-5689877,1.6515144003325408,Proteomics,Josephin domain DUBs,0.5427,0.8777425373134329,0.29650449554574654
1252,R-HSA-5696394,1.6515144003325408,Proteomics,DNA Damage Recognition in GG-NER,0.5427,0.8777425373134329,0.29650449554574654
1253,R-HSA-937042,1.6515144003325408,Proteomics,IRAK2 mediated activation of TAK1 complex,0.5427,0.8777425373134329,0.29650449554574654
1254,R-HSA-9694493,1.6515144003325408,Proteomics,Maturation of protein E,0.5427,0.8777425373134329,0.29650449554574654
1255,R-HSA-9683683,1.6515144003325408,Proteomics,Maturation of protein E,0.5427,0.8777425373134329,0.29650449554574654
1256,R-HSA-174490,1.6515144003325408,Proteomics,Membrane binding and targetting of GAG proteins,0.5427,0.8777425373134329,0.29650449554574654
1257,R-HSA-5205685,1.6515144003325408,Proteomics,PINK1-PRKN Mediated Mitophagy,0.5427,0.8777425373134329,0.29650449554574654
1258,R-HSA-179409,1.6515144003325408,Proteomics,APC-Cdc20 mediated degradation of Nek2A,0.5427,0.8777425373134329,0.29650449554574654
1259,R-HSA-5675221,1.4146292557618732,Transcriptomics,Negative regulation of MAPK pathway,0.5552,0.8777425373134329,0.2957978212876357
1260,R-HSA-6804758,1.6509386498282508,Proteomics,Regulation of TP53 Activity through Acetylation,0.4883,0.8777425373134329,0.2952483867074565
1261,R-HSA-376172,1.650788862369226,Proteomics,DSCAM interactions,0.4326,0.8777425373134329,0.2949215969786692
1262,R-HSA-9694635,1.6496499123335702,Proteomics,Translation of Structural Proteins,0.5418,0.8777425373134329,0.2924367616281174
1263,R-HSA-9683701,1.6496499123335702,Proteomics,Translation of Structural Proteins,0.5418,0.8777425373134329,0.2924367616281174
1264,R-HSA-9772573,1.6496499123335702,Proteomics,Late SARS-CoV-2 Infection Events,0.5418,0.8777425373134329,0.2924367616281174
1265,R-HSA-8939242,1.4126476151172456,Transcriptomics,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,0.6107,0.8777425373134329,0.29065467443310883
1266,R-HSA-8939236,1.4125028419361791,Transcriptomics,RUNX1 regulates transcription of genes involved in differentiation of HSCs,0.4225,0.8777425373134329,0.29027893035819785
1267,R-HSA-2995410,1.4124086623104293,Transcriptomics,Nuclear Envelope (NE) Reassembly,0.3425,0.8777425373134329,0.2900344967131527
1268,R-HSA-982772,1.6485435081242734,Proteomics,Growth hormone receptor signaling,0.5576,0.8777425373134329,0.2900229311656802
